,ga4_page_path,ga4_sessions,path_split,domain,domainsub1,domainsub2,domainsub3,domainsub4
2442,https://impact.com/fr/marketing-daffiliation/,916.0,"['https:', '', 'impact.com', 'fr', 'marketing-daffiliation', '']",impact.com,fr,marketing-daffiliation,,
2447,https://impact.com/partnerships/csr-partnerships-with-a-purpose/,912.0,"['https:', '', 'impact.com', 'partnerships', 'csr-partnerships-with-a-purpose', '']",impact.com,partnerships,csr-partnerships-with-a-purpose,,
2459,https://impact.com/careers/santa-barbara-jobs/,898.0,"['https:', '', 'impact.com', 'careers', 'santa-barbara-jobs', '']",impact.com,careers,santa-barbara-jobs,,
2487,https://impact.com/request-a-demo-for-brands/?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=finserv_affiliate_blog,885.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=finserv_affiliate_blog']",impact.com,request-a-demo-for-brands,?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_content=eblast-2025&utm_campaign=finserv_affiliate_blog,,
2501,https://impact.com/integrated-platform-prices/?utm_source=website&utm_medium=organic_web&utm_content=partnership-management-platform&utm_campaign=plg-main-cta,875.0,"['https:', '', 'impact.com', 'integrated-platform-prices', '?utm_source=website&utm_medium=organic_web&utm_content=partnership-management-platform&utm_campaign=plg-main-cta']",impact.com,integrated-platform-prices,?utm_source=website&utm_medium=organic_web&utm_content=partnership-management-platform&utm_campaign=plg-main-cta,,
2534,https://impact.com/news/walmart-introduces-its-new-content-creator-platform-powered-by-impact-com/,856.0,"['https:', '', 'impact.com', 'news', 'walmart-introduces-its-new-content-creator-platform-powered-by-impact-com', '']",impact.com,news,walmart-introduces-its-new-content-creator-platform-powered-by-impact-com,,
2549,https://impact.com/partnerships/how-to-get-started-affiliate-marketing-partnerships-malaysia/,844.0,"['https:', '', 'impact.com', 'partnerships', 'how-to-get-started-affiliate-marketing-partnerships-malaysia', '']",impact.com,partnerships,how-to-get-started-affiliate-marketing-partnerships-malaysia,,
2554,https://impact.com/manage-engage/,840.0,"['https:', '', 'impact.com', 'manage-engage', '']",impact.com,manage-engage,,,
2575,https://impact.com/agency-partner-program/directory,828.0,"['https:', '', 'impact.com', 'agency-partner-program', 'directory']",impact.com,agency-partner-program,directory,,
2591,https://impact.com/optimize-insights/,819.0,"['https:', '', 'impact.com', 'optimize-insights', '']",impact.com,optimize-insights,,,
2635,https://impact.com/events/ipx-london/,797.0,"['https:', '', 'impact.com', 'events', 'ipx-london', '']",impact.com,events,ipx-london,,
2677,https://impact.com/influencer/influencer-rate-card-what-it-is-and-how-to-use-it/,780.0,"['https:', '', 'impact.com', 'influencer', 'influencer-rate-card-what-it-is-and-how-to-use-it', '']",impact.com,influencer,influencer-rate-card-what-it-is-and-how-to-use-it,,
2699,https://impact.com/partnerships/preventing-affiliate-fraud/,775.0,"['https:', '', 'impact.com', 'partnerships', 'preventing-affiliate-fraud', '']",impact.com,partnerships,preventing-affiliate-fraud,,
2700,https://impact.com/request-a-demo-for-brands/?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook,775.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook']",impact.com,request-a-demo-for-brands,?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook,,
2738,https://impact.com/ebooks/ultimate-guide-to-influencer-marketing-infl-ebk-imp-ed-nam-0821/?utm_campaign=ultimate-guide-influencer-marketing&utm_content=primary-202407&utm_medium=paid-direct-buy&utm_source=retail-brew,755.0,"['https:', '', 'impact.com', 'ebooks', 'ultimate-guide-to-influencer-marketing-infl-ebk-imp-ed-nam-0821', '?utm_campaign=ultimate-guide-influencer-marketing&utm_content=primary-202407&utm_medium=paid-direct-buy&utm_source=retail-brew']",impact.com,ebooks,ultimate-guide-to-influencer-marketing-infl-ebk-imp-ed-nam-0821,?utm_campaign=ultimate-guide-influencer-marketing&utm_content=primary-202407&utm_medium=paid-direct-buy&utm_source=retail-brew,
2762,https://impact.com/affiliate/fitness-affiliate-programs/,740.0,"['https:', '', 'impact.com', 'affiliate', 'fitness-affiliate-programs', '']",impact.com,affiliate,fitness-affiliate-programs,,
2765,https://impact.com/influencer/creating-an-influencer-media-kit-free-template/,740.0,"['https:', '', 'impact.com', 'influencer', 'creating-an-influencer-media-kit-free-template', '']",impact.com,influencer,creating-an-influencer-media-kit-free-template,,
2835,https://impact.com/pxa/learning-path/affiliate-marketing-partnerships-certification/,711.0,"['https:', '', 'impact.com', 'pxa', 'learning-path', 'affiliate-marketing-partnerships-certification', '']",impact.com,pxa,learning-path,affiliate-marketing-partnerships-certification,
2840,https://impact.com/influencer/do-influencers-need-to-pay-taxes-on-gifts/,711.0,"['https:', '', 'impact.com', 'influencer', 'do-influencers-need-to-pay-taxes-on-gifts', '']",impact.com,influencer,do-influencers-need-to-pay-taxes-on-gifts,,
2843,https://impact.com/lp/partner-platform-demo-2/?utm_source=google&utm_medium=cpc&utm_campaign=16726700762-132924286737&utm_content=0&utm_term=-b,710.0,"['https:', '', 'impact.com', 'lp', 'partner-platform-demo-2', '?utm_source=google&utm_medium=cpc&utm_campaign=16726700762-132924286737&utm_content=0&utm_term=-b']",impact.com,lp,partner-platform-demo-2,?utm_source=google&utm_medium=cpc&utm_campaign=16726700762-132924286737&utm_content=0&utm_term=-b,
2891,https://impact.com/press-releases/,684.0,"['https:', '', 'impact.com', 'press-releases', '']",impact.com,press-releases,,,
2932,https://impact.com/partnerships/referral-marketing-methods-acquire-new-users/,667.0,"['https:', '', 'impact.com', 'partnerships', 'referral-marketing-methods-acquire-new-users', '']",impact.com,partnerships,referral-marketing-methods-acquire-new-users,,
2956,https://impact.com/influencer/personal-brand-as-an-influencer/,665.0,"['https:', '', 'impact.com', 'influencer', 'personal-brand-as-an-influencer', '']",impact.com,influencer,personal-brand-as-an-influencer,,
3022,https://impact.com/advocate/?utm_campaign=state-of-referral-marketing-2024&utm_content=primary-082024&utm_medium=paid-direct-buy&utm_source=morning-brew,636.0,"['https:', '', 'impact.com', 'advocate', '?utm_campaign=state-of-referral-marketing-2024&utm_content=primary-082024&utm_medium=paid-direct-buy&utm_source=morning-brew']",impact.com,advocate,?utm_campaign=state-of-referral-marketing-2024&utm_content=primary-082024&utm_medium=paid-direct-buy&utm_source=morning-brew,,
3033,https://impact.com/influencer/effective-practices-for-brand-collaborations-with-influencers/,634.0,"['https:', '', 'impact.com', 'influencer', 'effective-practices-for-brand-collaborations-with-influencers', '']",impact.com,influencer,effective-practices-for-brand-collaborations-with-influencers,,
3054,https://impact.com/influencer/how-to-become-a-fitness-influencer/,628.0,"['https:', '', 'impact.com', 'influencer', 'how-to-become-a-fitness-influencer', '']",impact.com,influencer,how-to-become-a-fitness-influencer,,
3075,https://impact.com/influencer-marketing/managed-services/,612.0,"['https:', '', 'impact.com', 'influencer-marketing', 'managed-services', '']",impact.com,influencer-marketing,managed-services,,
3115,https://impact.com/lp/convergence-whitepaper/?utm_source=why-we-buy&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper,597.0,"['https:', '', 'impact.com', 'lp', 'convergence-whitepaper', '?utm_source=why-we-buy&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper']",impact.com,lp,convergence-whitepaper,?utm_source=why-we-buy&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper,
3116,https://impact.com/referral-partner-program/?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=Referral-Program,597.0,"['https:', '', 'impact.com', 'referral-partner-program', '?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=Referral-Program']",impact.com,referral-partner-program,?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=Referral-Program,,
3138,https://impact.com/creator-edit/,592.0,"['https:', '', 'impact.com', 'creator-edit', '']",impact.com,creator-edit,,,
3160,https://impact.com/influencer/partner-with-nano-and-micro-influencers-to-drive-big-results/,583.0,"['https:', '', 'impact.com', 'influencer', 'partner-with-nano-and-micro-influencers-to-drive-big-results', '']",impact.com,influencer,partner-with-nano-and-micro-influencers-to-drive-big-results,,
3161,https://impact.com/partnerships/what-is-performance-marketing/,581.0,"['https:', '', 'impact.com', 'partnerships', 'what-is-performance-marketing', '']",impact.com,partnerships,what-is-performance-marketing,,
3180,https://impact.com/security-and-privacy/,574.0,"['https:', '', 'impact.com', 'security-and-privacy', '']",impact.com,security-and-privacy,,,
3189,https://impact.com/influencer/7-steps-to-becoming-a-brand-ambassador/,569.0,"['https:', '', 'impact.com', 'influencer', '7-steps-to-becoming-a-brand-ambassador', '']",impact.com,influencer,7-steps-to-becoming-a-brand-ambassador,,
3196,https://impact.com/careers/?office=4021558002,567.0,"['https:', '', 'impact.com', 'careers', '?office=4021558002']",impact.com,careers,?office=4021558002,,
3373,https://impact.com/infographics/convergence-of-affiliate-influencer-AFFA-INFO-CRB-AW-NAM-0124/,518.0,"['https:', '', 'impact.com', 'infographics', 'convergence-of-affiliate-influencer-AFFA-INFO-CRB-AW-NAM-0124', '']",impact.com,infographics,convergence-of-affiliate-influencer-AFFA-INFO-CRB-AW-NAM-0124,,
3384,https://impact.com/research-reports/state-of-referral-marketing-refr-rrt-adv-ed-nam-1223/?utm_source=marketing-dive&utm_medium=paid-direct-buy&utm_content=eblast-202408&utm_campaign=state-of-referral-marketing-2024,517.0,"['https:', '', 'impact.com', 'research-reports', 'state-of-referral-marketing-refr-rrt-adv-ed-nam-1223', '?utm_source=marketing-dive&utm_medium=paid-direct-buy&utm_content=eblast-202408&utm_campaign=state-of-referral-marketing-2024']",impact.com,research-reports,state-of-referral-marketing-refr-rrt-adv-ed-nam-1223,?utm_source=marketing-dive&utm_medium=paid-direct-buy&utm_content=eblast-202408&utm_campaign=state-of-referral-marketing-2024,
3389,https://impact.com/lp/webinar-pitch-simulator/?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=bootcamp-webinar-series,517.0,"['https:', '', 'impact.com', 'lp', 'webinar-pitch-simulator', '?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=bootcamp-webinar-series']",impact.com,lp,webinar-pitch-simulator,?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=bootcamp-webinar-series,
3401,https://impact.com/affiliate/traditional-advertising-human-connection/?utm_campaign=advertising-is-dead-blog&utm_source=%5B%E2%80%A6%5Dm_content%3Dnewsletter-2025,516.0,"['https:', '', 'impact.com', 'affiliate', 'traditional-advertising-human-connection', '?utm_campaign=advertising-is-dead-blog&utm_source=%5B%E2%80%A6%5Dm_content%3Dnewsletter-2025']",impact.com,affiliate,traditional-advertising-human-connection,?utm_campaign=advertising-is-dead-blog&utm_source=%5B%E2%80%A6%5Dm_content%3Dnewsletter-2025,
3402,https://impact.com/?utm_content=body-above_cta-text_impact_home&utm_medium=email&utm_source=transactional&utm_term=emea_publishers_transactional_accountnotice_resellerexlfrde&utm_campaign=30-05-25_emea_publishers_transactional_account-notice_reseller-exl-fr-de,516.0,"['https:', '', 'impact.com', '?utm_content=body-above_cta-text_impact_home&utm_medium=email&utm_source=transactional&utm_term=emea_publishers_transactional_accountnotice_resellerexlfrde&utm_campaign=30-05-25_emea_publishers_transactional_account-notice_reseller-exl-fr-de']",impact.com,?utm_content=body-above_cta-text_impact_home&utm_medium=email&utm_source=transactional&utm_term=emea_publishers_transactional_accountnotice_resellerexlfrde&utm_campaign=30-05-25_emea_publishers_transactional_account-notice_reseller-exl-fr-de,,,
3423,https://impact.com/partnerships/does-affiliate-marketing-work-b2b/,500.0,"['https:', '', 'impact.com', 'partnerships', 'does-affiliate-marketing-work-b2b', '']",impact.com,partnerships,does-affiliate-marketing-work-b2b,,
3438,https://impact.com/partnerships/get-connected-with-rest-api/,495.0,"['https:', '', 'impact.com', 'partnerships', 'get-connected-with-rest-api', '']",impact.com,partnerships,get-connected-with-rest-api,,
3472,https://impact.com/affiliate/5-effective-affiliate-commission-structures/,481.0,"['https:', '', 'impact.com', 'affiliate', '5-effective-affiliate-commission-structures', '']",impact.com,affiliate,5-effective-affiliate-commission-structures,,
3568,https://impact.com/affiliate/what-is-affiliate-tracking-the-basics-for-publishers/,472.0,"['https:', '', 'impact.com', 'affiliate', 'what-is-affiliate-tracking-the-basics-for-publishers', '']",impact.com,affiliate,what-is-affiliate-tracking-the-basics-for-publishers,,
3602,https://impact.com/careers/london-jobs/,460.0,"['https:', '', 'impact.com', 'careers', 'london-jobs', '']",impact.com,careers,london-jobs,,
3641,https://impact.com/podcasts/,451.0,"['https:', '', 'impact.com', 'podcasts', '']",impact.com,podcasts,,,
3716,https://impact.com/lp/publisher-growth-program/?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=partner-growth,443.0,"['https:', '', 'impact.com', 'lp', 'publisher-growth-program', '?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=partner-growth']",impact.com,lp,publisher-growth-program,?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=partner-growth,
3719,https://impact.com/affiliate/affiliate-marketing-in-financial-services/?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_campaign=finserv_affiliate_blog,443.0,"['https:', '', 'impact.com', 'affiliate', 'affiliate-marketing-in-financial-services', '?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_campaign=finserv_affiliate_blog']",impact.com,affiliate,affiliate-marketing-in-financial-services,?utm_source=banking-dive&utm_medium=paid-direct-buy&utm_campaign=finserv_affiliate_blog,
3738,https://impact.com/videos/influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724/?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=leveraging-influencers-and-affiliates,438.0,"['https:', '', 'impact.com', 'videos', 'influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724', '?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=leveraging-influencers-and-affiliates']",impact.com,videos,influencers-affiliates-omnichannel-success-affa-wbr-imp-ed-0724,?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=leveraging-influencers-and-affiliates,
3742,https://impact.com/web-design-system-modules/,438.0,"['https:', '', 'impact.com', 'web-design-system-modules', '']",impact.com,web-design-system-modules,,,
3750,https://impact.com/videos/2024-momentum-recap-PARS-VID-IMP-ED-NAM/,437.0,"['https:', '', 'impact.com', 'videos', '2024-momentum-recap-PARS-VID-IMP-ED-NAM', '']",impact.com,videos,2024-momentum-recap-PARS-VID-IMP-ED-NAM,,
3761,https://impact.com/lp/webinar-affiliates-influencers-omnichannel-marketing/?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=convergence-webinar-omnichannel,437.0,"['https:', '', 'impact.com', 'lp', 'webinar-affiliates-influencers-omnichannel-marketing', '?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=convergence-webinar-omnichannel']",impact.com,lp,webinar-affiliates-influencers-omnichannel-marketing,?utm_source=impact-operator&utm_medium=login-page-content&utm_campaign=convergence-webinar-omnichannel,
3812,https://impact.com/ja/,419.0,"['https:', '', 'impact.com', 'ja', '']",impact.com,ja,,,
3837,https://impact.com/careers/?office=4021556002,415.0,"['https:', '', 'impact.com', 'careers', '?office=4021556002']",impact.com,careers,?office=4021556002,,
3931,https://impact.com/seller/,406.0,"['https:', '', 'impact.com', 'seller', '']",impact.com,seller,,,
3948,https://impact.com/partnerships/how-much-do-influencers-charge-per-post/,398.0,"['https:', '', 'impact.com', 'partnerships', 'how-much-do-influencers-charge-per-post', '']",impact.com,partnerships,how-much-do-influencers-charge-per-post,,
3964,https://impact.com/integrated-platform-prices/?utm_source=website&utm_medium=organic_web&utm_content=saas-partnership-marketing&utm_campaign=plg-main-cta,397.0,"['https:', '', 'impact.com', 'integrated-platform-prices', '?utm_source=website&utm_medium=organic_web&utm_content=saas-partnership-marketing&utm_campaign=plg-main-cta']",impact.com,integrated-platform-prices,?utm_source=website&utm_medium=organic_web&utm_content=saas-partnership-marketing&utm_campaign=plg-main-cta,,
3974,https://impact.com/lp/webinar-gone-viral/?utm_source=community&utm_campaign=tue_global_pubs_webinar_invitation_04062024&utm_medium=email&utm_content=cta-button&utm_term=master_social_influencer_creator_table&utm_id=371273,397.0,"['https:', '', 'impact.com', 'lp', 'webinar-gone-viral', '?utm_source=community&utm_campaign=tue_global_pubs_webinar_invitation_04062024&utm_medium=email&utm_content=cta-button&utm_term=master_social_influencer_creator_table&utm_id=371273']",impact.com,lp,webinar-gone-viral,?utm_source=community&utm_campaign=tue_global_pubs_webinar_invitation_04062024&utm_medium=email&utm_content=cta-button&utm_term=master_social_influencer_creator_table&utm_id=371273,
3981,https://impact.com/partnerships/ultimate-guide-to-saas-affiliate-marketing/,392.0,"['https:', '', 'impact.com', 'partnerships', 'ultimate-guide-to-saas-affiliate-marketing', '']",impact.com,partnerships,ultimate-guide-to-saas-affiliate-marketing,,
3990,https://impact.com/marketing-intelligence/choose-marketing-attribution-model/,390.0,"['https:', '', 'impact.com', 'marketing-intelligence', 'choose-marketing-attribution-model', '']",impact.com,marketing-intelligence,choose-marketing-attribution-model,,
4026,https://impact.com/de/partners/affiliate-partners/,382.0,"['https:', '', 'impact.com', 'de', 'partners', 'affiliate-partners', '']",impact.com,de,partners,affiliate-partners,
4038,https://impact.com/careers/seattle-jobs/,382.0,"['https:', '', 'impact.com', 'careers', 'seattle-jobs', '']",impact.com,careers,seattle-jobs,,
4052,https://impact.com/research-reports/2024-southeast-asia-ecomm-influencer-marketing-report-infl-rrt-crb-ed-sea/,378.0,"['https:', '', 'impact.com', 'research-reports', '2024-southeast-asia-ecomm-influencer-marketing-report-infl-rrt-crb-ed-sea', '']",impact.com,research-reports,2024-southeast-asia-ecomm-influencer-marketing-report-infl-rrt-crb-ed-sea,,
