Day,Week,Account name,Customer ID,Currency code,Cost,Clicks,Impr.
2022-05-27,2022-05-23,SaaSquatch,440-735-6734,CAD,618.00,115,"6,876"
2022-05-28,2022-05-23,Impact Radius,278-804-3504,USD,1141.47,154,"3,875"
2022-05-28,2022-05-23,impact.com Publisher Marketing,294-506-6884,USD,155.18,321,"14,765"
2022-05-28,2022-05-23,SaaSquatch,440-735-6734,CAD,600.16,173,"15,262"
2022-05-29,2022-05-23,Impact Radius,278-804-3504,USD,522.59,43,"1,149"
2022-05-29,2022-05-23,impact.com Publisher Marketing,294-506-6884,USD,157.08,316,"12,277"
2022-05-29,2022-05-23,SaaSquatch,440-735-6734,CAD,471.29,118,"10,516"
2022-05-30,2022-05-30,Impact Radius,278-804-3504,USD,251.28,34,"1,289"
2022-05-30,2022-05-30,impact.com Publisher Marketing,294-506-6884,USD,170.07,368,"12,180"
2022-05-30,2022-05-30,SaaSquatch,440-735-6734,CAD,469.84,108,"16,173"
2022-05-31,2022-05-30,Impact Radius,278-804-3504,USD,222.57,34,"1,617"
2022-05-31,2022-05-30,impact.com Publisher Marketing,294-506-6884,USD,416.35,949,"18,777"
2022-05-31,2022-05-30,SaaSquatch,440-735-6734,CAD,430.61,145,"21,512"
2022-06-01,2022-05-30,Impact Radius,278-804-3504,USD,592.95,61,"2,723"
2022-06-01,2022-05-30,impact.com Publisher Marketing,294-506-6884,USD,301.12,722,"15,841"
2022-06-01,2022-05-30,SaaSquatch,440-735-6734,CAD,727.36,172,"11,460"
2022-06-02,2022-05-30,Impact Radius,278-804-3504,USD,729.62,82,"3,735"
2022-06-02,2022-05-30,impact.com Publisher Marketing,294-506-6884,USD,421.31,763,"19,834"
2022-06-02,2022-05-30,SaaSquatch,440-735-6734,CAD,601.89,125,"5,876"
2022-06-03,2022-05-30,Impact Radius,278-804-3504,USD,1890.87,121,"3,613"
2022-06-03,2022-05-30,impact.com Publisher Marketing,294-506-6884,USD,373.02,645,"14,113"
2022-06-03,2022-05-30,SaaSquatch,440-735-6734,CAD,522.63,147,"9,600"
2022-06-04,2022-05-30,Impact Radius,278-804-3504,USD,2089.82,121,"3,933"
2022-06-04,2022-05-30,impact.com Publisher Marketing,294-506-6884,USD,392.94,779,"18,932"
2022-06-04,2022-05-30,SaaSquatch,440-735-6734,CAD,426.08,146,"4,797"
2022-06-05,2022-05-30,Impact Radius,278-804-3504,USD,2430.79,159,"3,959"
2022-06-05,2022-05-30,impact.com Publisher Marketing,294-506-6884,USD,375.95,842,"23,178"
2022-06-05,2022-05-30,SaaSquatch,440-735-6734,CAD,462.76,105,"5,176"
2022-06-06,2022-06-06,Impact Radius,278-804-3504,USD,4370.21,232,"7,708"
2022-06-06,2022-06-06,impact.com Publisher Marketing,294-506-6884,USD,593.99,954,"22,257"
2022-06-06,2022-06-06,SaaSquatch,440-735-6734,CAD,910.59,140,"7,612"
2022-06-07,2022-06-06,Impact Radius,278-804-3504,USD,3419.66,191,"6,599"
2022-06-07,2022-06-06,impact.com Publisher Marketing,294-506-6884,USD,701.00,"1,078","25,314"
2022-06-07,2022-06-06,SaaSquatch,440-735-6734,CAD,618.19,113,"6,166"
2022-06-08,2022-06-06,Impact Radius,278-804-3504,USD,6008.25,317,"9,463"
2022-06-08,2022-06-06,impact.com Publisher Marketing,294-506-6884,USD,636.72,"1,053","35,410"
2022-06-08,2022-06-06,SaaSquatch,440-735-6734,CAD,779.96,201,"23,340"
2022-06-09,2022-06-06,Impact Radius,278-804-3504,USD,6576.40,311,"10,421"
2022-06-09,2022-06-06,impact.com Publisher Marketing,294-506-6884,USD,443.86,883,"21,937"
2022-06-09,2022-06-06,SaaSquatch,440-735-6734,CAD,783.23,191,"17,744"
2022-06-10,2022-06-06,Impact Radius,278-804-3504,USD,10082.00,516,"12,388"
2022-06-10,2022-06-06,impact.com Publisher Marketing,294-506-6884,USD,431.29,844,"16,443"
2022-06-10,2022-06-06,SaaSquatch,440-735-6734,CAD,385.05,102,"9,122"
2022-06-11,2022-06-06,Impact Radius,278-804-3504,USD,7544.34,399,"7,521"
2022-06-11,2022-06-06,impact.com Publisher Marketing,294-506-6884,USD,434.83,772,"16,440"
2022-06-11,2022-06-06,SaaSquatch,440-735-6734,CAD,324.74,216,"35,406"
2022-06-12,2022-06-06,Impact Radius,278-804-3504,USD,7031.83,368,"6,570"
2022-06-12,2022-06-06,impact.com Publisher Marketing,294-506-6884,USD,413.73,798,"17,566"
2022-06-12,2022-06-06,SaaSquatch,440-735-6734,CAD,374.27,184,"32,449"
2022-06-13,2022-06-13,Impact Radius,278-804-3504,USD,1146.83,54,"1,125"
2022-06-13,2022-06-13,impact.com Publisher Marketing,294-506-6884,USD,686.96,910,"19,136"
2022-06-13,2022-06-13,SaaSquatch,440-735-6734,CAD,756.46,185,"11,264"
2022-06-14,2022-06-13,Impact Radius,278-804-3504,USD,0.00,0,9
2022-06-14,2022-06-13,impact.com Publisher Marketing,294-506-6884,USD,682.04,869,"18,623"
2022-06-14,2022-06-13,SaaSquatch,440-735-6734,CAD,456.07,252,"33,781"
2022-06-15,2022-06-13,Impact Radius,278-804-3504,USD,19.86,1,1
2022-06-15,2022-06-13,impact.com Publisher Marketing,294-506-6884,USD,504.92,835,"17,378"
2022-06-15,2022-06-13,SaaSquatch,440-735-6734,CAD,539.11,164,"18,034"
2022-06-16,2022-06-13,Impact Radius,278-804-3504,USD,0.00,0,1
2022-06-16,2022-06-13,impact.com Publisher Marketing,294-506-6884,USD,486.41,834,"16,242"
2022-06-16,2022-06-13,SaaSquatch,440-735-6734,CAD,504.36,150,"12,906"
2022-06-17,2022-06-13,Impact Radius,278-804-3504,USD,1982.03,100,"2,186"
2022-06-17,2022-06-13,impact.com Publisher Marketing,294-506-6884,USD,630.15,827,"17,037"
2022-06-17,2022-06-13,SaaSquatch,440-735-6734,CAD,402.50,169,"18,275"
2022-06-18,2022-06-13,Impact Radius,278-804-3504,USD,1576.40,127,"2,995"
2022-06-18,2022-06-13,impact.com Publisher Marketing,294-506-6884,USD,622.27,745,"15,114"
2022-06-18,2022-06-13,SaaSquatch,440-735-6734,CAD,307.54,111,"15,531"
2022-06-19,2022-06-13,Impact Radius,278-804-3504,USD,732.93,44,"1,078"
2022-06-19,2022-06-13,impact.com Publisher Marketing,294-506-6884,USD,580.16,813,"16,139"
2022-06-19,2022-06-13,SaaSquatch,440-735-6734,CAD,441.32,154,"22,250"
2022-06-20,2022-06-20,Impact Radius,278-804-3504,USD,1248.29,99,"1,688"
2022-06-20,2022-06-20,impact.com Publisher Marketing,294-506-6884,USD,688.21,929,"17,906"
2022-06-20,2022-06-20,SaaSquatch,440-735-6734,CAD,762.77,179,"21,305"
2022-06-21,2022-06-20,Impact Radius,278-804-3504,USD,939.07,62,"1,028"
2022-06-21,2022-06-20,impact.com Publisher Marketing,294-506-6884,USD,571.98,904,"17,813"
2022-06-21,2022-06-20,SaaSquatch,440-735-6734,CAD,559.68,340,"34,844"
2022-06-22,2022-06-20,Impact Radius,278-804-3504,USD,832.17,63,"1,166"
2022-06-22,2022-06-20,impact.com Publisher Marketing,294-506-6884,USD,451.10,894,"17,606"
2022-06-22,2022-06-20,SaaSquatch,440-735-6734,CAD,426.02,90,"13,942"
2022-06-23,2022-06-20,Impact Radius,278-804-3504,USD,709.91,57,"1,066"
2022-06-23,2022-06-20,impact.com Publisher Marketing,294-506-6884,USD,563.09,922,"19,930"
2022-06-23,2022-06-20,SaaSquatch,440-735-6734,CAD,442.90,167,"20,239"
2022-06-24,2022-06-20,Impact Radius,278-804-3504,USD,381.94,39,702
2022-06-24,2022-06-20,impact.com Publisher Marketing,294-506-6884,USD,478.96,785,"17,743"
2022-06-24,2022-06-20,SaaSquatch,440-735-6734,CAD,398.99,130,"14,118"
2022-06-25,2022-06-20,Impact Radius,278-804-3504,USD,293.69,30,400
2022-06-25,2022-06-20,impact.com Publisher Marketing,294-506-6884,USD,363.20,704,"16,384"
2022-06-25,2022-06-20,SaaSquatch,440-735-6734,CAD,306.92,80,"8,449"
2022-06-26,2022-06-20,Impact Radius,278-804-3504,USD,338.06,32,370
2022-06-26,2022-06-20,impact.com Publisher Marketing,294-506-6884,USD,433.81,795,"18,222"
2022-06-26,2022-06-20,SaaSquatch,440-735-6734,CAD,187.76,95,"14,925"
2022-06-27,2022-06-27,Impact Radius,278-804-3504,USD,201.24,28,322
2022-06-27,2022-06-27,impact.com Publisher Marketing,294-506-6884,USD,707.61,"1,007","22,266"
2022-06-27,2022-06-27,SaaSquatch,440-735-6734,CAD,446.94,202,"44,623"
2022-06-28,2022-06-27,Impact Radius,278-804-3504,USD,760.77,74,"1,950"
2022-06-28,2022-06-27,impact.com Publisher Marketing,294-506-6884,USD,542.57,945,"19,918"
2022-06-28,2022-06-27,SaaSquatch,440-735-6734,CAD,617.57,111,"4,093"
2022-06-29,2022-06-27,Impact Radius,278-804-3504,USD,450.67,30,"1,817"
2022-06-29,2022-06-27,impact.com Publisher Marketing,294-506-6884,USD,400.48,770,"18,204"
2022-06-29,2022-06-27,SaaSquatch,440-735-6734,CAD,507.08,67,"3,076"
2022-06-30,2022-06-27,Impact Radius,278-804-3504,USD,6.22,2,13
2022-06-30,2022-06-27,impact.com Publisher Marketing,294-506-6884,USD,302.02,620,"17,207"
2022-06-30,2022-06-27,SaaSquatch,440-735-6734,CAD,540.10,128,"5,488"
2022-06-30,2022-06-27,Trackonomics,678-591-6897,USD,1.95,1,4
2022-07-01,2022-06-27,Impact Radius,278-804-3504,USD,7.77,1,102
2022-07-01,2022-06-27,impact.com Publisher Marketing,294-506-6884,USD,388.83,795,"15,353"
2022-07-01,2022-06-27,SaaSquatch,440-735-6734,CAD,502.14,128,"17,926"
2022-07-02,2022-06-27,Impact Radius,278-804-3504,USD,4.82,1,24
2022-07-02,2022-06-27,impact.com Publisher Marketing,294-506-6884,USD,389.95,759,"16,081"
2022-07-02,2022-06-27,SaaSquatch,440-735-6734,CAD,386.34,108,"20,790"
2022-07-03,2022-06-27,Impact Radius,278-804-3504,USD,0.00,0,28
2022-07-03,2022-06-27,impact.com Publisher Marketing,294-506-6884,USD,410.04,804,"17,439"
2022-07-03,2022-06-27,SaaSquatch,440-735-6734,CAD,357.31,73,"10,201"
2022-07-03,2022-06-27,Trackonomics,678-591-6897,USD,266.81,19,457
2022-07-04,2022-07-04,Impact Radius,278-804-3504,USD,676.61,49,"2,072"
2022-07-04,2022-07-04,impact.com Publisher Marketing,294-506-6884,USD,67.19,122,"2,816"
2022-07-04,2022-07-04,SaaSquatch,440-735-6734,CAD,444.51,113,"14,805"
2022-07-04,2022-07-04,Trackonomics,678-591-6897,USD,353.19,26,651
2022-07-05,2022-07-04,Impact Radius,278-804-3504,USD,913.35,107,"2,117"
2022-07-05,2022-07-04,impact.com Publisher Marketing,294-506-6884,USD,153.81,447,"10,616"
2022-07-05,2022-07-04,SaaSquatch,440-735-6734,CAD,512.47,111,"12,801"
2022-07-05,2022-07-04,Trackonomics,678-591-6897,USD,456.14,35,"1,066"
2022-07-06,2022-07-04,Impact Radius,278-804-3504,USD,1730.72,305,"4,443"
2022-07-06,2022-07-04,impact.com Publisher Marketing,294-506-6884,USD,148.33,437,"11,958"
2022-07-06,2022-07-04,SaaSquatch,440-735-6734,CAD,484.70,80,"7,064"
2022-07-06,2022-07-04,Trackonomics,678-591-6897,USD,647.76,53,"2,142"
2022-07-07,2022-07-04,Impact Radius,278-804-3504,USD,1919.76,332,"6,112"
2022-07-07,2022-07-04,impact.com Publisher Marketing,294-506-6884,USD,144.38,445,"11,274"
2022-07-07,2022-07-04,SaaSquatch,440-735-6734,CAD,518.77,82,"10,513"
2022-07-07,2022-07-04,Trackonomics,678-591-6897,USD,444.02,90,"2,948"
2022-07-08,2022-07-04,Impact Radius,278-804-3504,USD,2156.87,364,"7,471"
2022-07-08,2022-07-04,impact.com Publisher Marketing,294-506-6884,USD,144.20,432,"12,186"
2022-07-08,2022-07-04,SaaSquatch,440-735-6734,CAD,465.79,80,"10,621"
2022-07-08,2022-07-04,Trackonomics,678-591-6897,USD,799.83,135,"4,612"
2022-07-09,2022-07-04,Impact Radius,278-804-3504,USD,1908.59,334,"6,925"
2022-07-09,2022-07-04,impact.com Publisher Marketing,294-506-6884,USD,133.90,410,"11,536"
2022-07-09,2022-07-04,SaaSquatch,440-735-6734,CAD,284.72,79,"8,103"
2022-07-09,2022-07-04,Trackonomics,678-591-6897,USD,1083.50,134,"4,457"
2022-07-10,2022-07-04,Impact Radius,278-804-3504,USD,1576.85,311,"6,749"
2022-07-10,2022-07-04,impact.com Publisher Marketing,294-506-6884,USD,131.60,405,"9,984"
2022-07-10,2022-07-04,SaaSquatch,440-735-6734,CAD,539.63,98,"4,946"
2022-07-10,2022-07-04,Trackonomics,678-591-6897,USD,742.43,116,"3,612"
2022-07-11,2022-07-11,Impact Radius,278-804-3504,USD,2393.37,438,"7,962"
2022-07-11,2022-07-11,impact.com Publisher Marketing,294-506-6884,USD,142.63,435,"10,696"
2022-07-11,2022-07-11,SaaSquatch,440-735-6734,CAD,494.30,62,"5,651"
2022-07-11,2022-07-11,Trackonomics,678-591-6897,USD,141.07,19,600
2022-07-12,2022-07-11,Impact Radius,278-804-3504,USD,2583.74,464,"8,311"
2022-07-12,2022-07-11,impact.com Publisher Marketing,294-506-6884,USD,139.91,440,"9,561"
2022-07-12,2022-07-11,SaaSquatch,440-735-6734,CAD,561.09,88,"8,173"
2022-07-13,2022-07-11,Impact Radius,278-804-3504,USD,3385.19,573,"11,585"
2022-07-13,2022-07-11,impact.com Publisher Marketing,294-506-6884,USD,140.41,407,"9,992"
2022-07-13,2022-07-11,SaaSquatch,440-735-6734,CAD,544.85,103,"11,520"
2022-07-14,2022-07-11,Impact Radius,278-804-3504,USD,3570.54,653,"15,760"
2022-07-14,2022-07-11,impact.com Publisher Marketing,294-506-6884,USD,142.65,424,"10,701"
2022-07-14,2022-07-11,SaaSquatch,440-735-6734,CAD,476.15,90,"5,539"
2022-07-15,2022-07-11,Impact Radius,278-804-3504,USD,3473.62,647,"17,235"
2022-07-15,2022-07-11,impact.com Publisher Marketing,294-506-6884,USD,143.32,405,"10,396"
2022-07-15,2022-07-11,SaaSquatch,440-735-6734,CAD,438.68,58,"3,397"
2022-07-16,2022-07-11,Impact Radius,278-804-3504,USD,3412.22,570,"15,678"
2022-07-16,2022-07-11,impact.com Publisher Marketing,294-506-6884,USD,125.23,403,"9,739"
2022-07-16,2022-07-11,SaaSquatch,440-735-6734,CAD,239.94,63,"4,446"
2022-07-17,2022-07-11,Impact Radius,278-804-3504,USD,3543.71,572,"16,264"
2022-07-17,2022-07-11,impact.com Publisher Marketing,294-506-6884,USD,126.82,387,"10,667"
2022-07-17,2022-07-11,SaaSquatch,440-735-6734,CAD,517.60,85,"3,681"
2022-07-18,2022-07-18,Impact Radius,278-804-3504,USD,5014.28,816,"20,320"
2022-07-18,2022-07-18,impact.com Publisher Marketing,294-506-6884,USD,142.19,421,"10,722"
2022-07-18,2022-07-18,SaaSquatch,440-735-6734,CAD,681.45,99,"5,876"
2022-07-19,2022-07-18,Impact Radius,278-804-3504,USD,4487.87,820,"17,836"
2022-07-19,2022-07-18,impact.com Publisher Marketing,294-506-6884,USD,140.11,424,"7,748"
2022-07-19,2022-07-18,SaaSquatch,440-735-6734,CAD,580.04,95,"8,179"
2022-07-20,2022-07-18,Impact Radius,278-804-3504,USD,4676.87,785,"18,206"
2022-07-20,2022-07-18,impact.com Publisher Marketing,294-506-6884,USD,142.39,406,"8,031"
2022-07-20,2022-07-18,SaaSquatch,440-735-6734,CAD,536.57,81,"8,598"
2022-07-21,2022-07-18,Impact Radius,278-804-3504,USD,4195.98,700,"17,859"
2022-07-21,2022-07-18,impact.com Publisher Marketing,294-506-6884,USD,138.64,394,"8,777"
2022-07-21,2022-07-18,SaaSquatch,440-735-6734,CAD,459.44,136,"14,203"
2022-07-22,2022-07-18,Impact Radius,278-804-3504,USD,3136.30,561,"14,340"
2022-07-22,2022-07-18,impact.com Publisher Marketing,294-506-6884,USD,60.11,164,"3,094"
2022-07-22,2022-07-18,SaaSquatch,440-735-6734,CAD,231.65,44,"4,420"
2022-07-23,2022-07-18,Impact Radius,278-804-3504,USD,2102.54,417,"11,003"
2022-07-23,2022-07-18,SaaSquatch,440-735-6734,CAD,367.48,78,"3,326"
2022-07-24,2022-07-18,Impact Radius,278-804-3504,USD,1732.38,377,"10,266"
2022-07-24,2022-07-18,SaaSquatch,440-735-6734,CAD,891.35,167,"5,440"
2022-07-25,2022-07-25,Impact Radius,278-804-3504,USD,3682.08,612,"15,674"
2022-07-25,2022-07-25,SaaSquatch,440-735-6734,CAD,618.70,87,"3,787"
2022-07-26,2022-07-25,Impact Radius,278-804-3504,USD,3508.39,614,"15,181"
2022-07-26,2022-07-25,SaaSquatch,440-735-6734,CAD,659.50,74,"3,671"
2022-07-27,2022-07-25,Impact Radius,278-804-3504,USD,3481.27,618,"15,851"
2022-07-27,2022-07-25,SaaSquatch,440-735-6734,CAD,434.22,67,"3,862"
2022-07-28,2022-07-25,Impact Radius,278-804-3504,USD,3583.98,552,"14,217"
2022-07-28,2022-07-25,SaaSquatch,440-735-6734,CAD,408.72,55,"2,560"
2022-07-29,2022-07-25,Impact Radius,278-804-3504,USD,2674.06,466,"12,341"
2022-07-29,2022-07-25,SaaSquatch,440-735-6734,CAD,251.13,44,"1,931"
2022-07-30,2022-07-25,Impact Radius,278-804-3504,USD,1749.78,323,"9,529"
2022-07-30,2022-07-25,SaaSquatch,440-735-6734,CAD,178.01,42,"1,900"
2022-07-31,2022-07-25,Impact Radius,278-804-3504,USD,2051.57,367,"9,957"
2022-07-31,2022-07-25,SaaSquatch,440-735-6734,CAD,430.79,108,"4,764"
2022-08-01,2022-08-01,Impact Radius,278-804-3504,USD,3636.08,607,"13,882"
2022-08-01,2022-08-01,SaaSquatch,440-735-6734,CAD,582.02,131,"8,414"
2022-08-02,2022-08-01,Impact Radius,278-804-3504,USD,3291.75,590,"14,006"
2022-08-02,2022-08-01,SaaSquatch,440-735-6734,CAD,515.03,109,"7,374"
2022-08-03,2022-08-01,Impact Radius,278-804-3504,USD,3511.15,573,"12,786"
2022-08-03,2022-08-01,SaaSquatch,440-735-6734,CAD,547.49,93,"6,129"
2022-08-04,2022-08-01,Impact Radius,278-804-3504,USD,3343.37,490,"12,518"
2022-08-04,2022-08-01,SaaSquatch,440-735-6734,CAD,458.73,67,"5,626"
2022-08-05,2022-08-01,Impact Radius,278-804-3504,USD,2901.75,471,"12,544"
2022-08-05,2022-08-01,SaaSquatch,440-735-6734,CAD,322.08,62,"5,509"
2022-08-06,2022-08-01,Impact Radius,278-804-3504,USD,2483.39,380,"11,520"
2022-08-06,2022-08-01,SaaSquatch,440-735-6734,CAD,283.53,64,"3,880"
2022-08-07,2022-08-01,Impact Radius,278-804-3504,USD,2894.92,426,"12,702"
2022-08-07,2022-08-01,SaaSquatch,440-735-6734,CAD,340.71,68,"3,419"
2022-08-08,2022-08-08,Impact Radius,278-804-3504,USD,4342.17,584,"15,891"
2022-08-08,2022-08-08,SaaSquatch,440-735-6734,CAD,718.54,85,"5,467"
2022-08-09,2022-08-08,Impact Radius,278-804-3504,USD,4605.74,695,"17,532"
2022-08-09,2022-08-08,SaaSquatch,440-735-6734,CAD,517.66,87,"5,775"
2022-08-10,2022-08-08,Impact Radius,278-804-3504,USD,4870.81,694,"17,634"
2022-08-10,2022-08-08,SaaSquatch,440-735-6734,CAD,524.00,78,"4,886"
2022-08-11,2022-08-08,Impact Radius,278-804-3504,USD,3901.04,566,"15,547"
2022-08-11,2022-08-08,SaaSquatch,440-735-6734,CAD,498.27,65,"4,841"
2022-08-12,2022-08-08,Impact Radius,278-804-3504,USD,2702.17,357,"8,304"
2022-08-12,2022-08-08,SaaSquatch,440-735-6734,CAD,503.65,56,"4,164"
2022-08-13,2022-08-08,Impact Radius,278-804-3504,USD,1864.80,261,"5,796"
2022-08-13,2022-08-08,SaaSquatch,440-735-6734,CAD,308.68,61,"3,869"
2022-08-14,2022-08-08,Impact Radius,278-804-3504,USD,1607.16,218,"5,251"
2022-08-14,2022-08-08,SaaSquatch,440-735-6734,CAD,485.84,83,"4,692"
2022-08-15,2022-08-15,Impact Radius,278-804-3504,USD,2761.56,442,"9,687"
2022-08-15,2022-08-15,SaaSquatch,440-735-6734,CAD,681.47,104,"5,635"
2022-08-16,2022-08-15,Impact Radius,278-804-3504,USD,2845.21,449,"9,355"
2022-08-16,2022-08-15,SaaSquatch,440-735-6734,CAD,579.66,68,"3,293"
2022-08-17,2022-08-15,Impact Radius,278-804-3504,USD,2675.83,420,"9,289"
2022-08-17,2022-08-15,SaaSquatch,440-735-6734,CAD,459.69,58,"3,461"
2022-08-17,2022-08-15,Trackonomics,678-591-6897,USD,22.85,8,138
2022-08-18,2022-08-15,Impact Radius,278-804-3504,USD,2572.32,427,"9,164"
2022-08-18,2022-08-15,SaaSquatch,440-735-6734,CAD,392.48,59,"4,318"
2022-08-19,2022-08-15,Impact Radius,278-804-3504,USD,2539.43,370,"8,330"
2022-08-19,2022-08-15,SaaSquatch,440-735-6734,CAD,478.41,81,"5,060"
2022-08-20,2022-08-15,Impact Radius,278-804-3504,USD,1532.78,236,"5,841"
2022-08-20,2022-08-15,SaaSquatch,440-735-6734,CAD,296.05,56,"4,972"
2022-08-21,2022-08-15,Impact Radius,278-804-3504,USD,1340.01,220,"5,588"
2022-08-21,2022-08-15,SaaSquatch,440-735-6734,CAD,653.46,131,"6,292"
2022-08-22,2022-08-22,Impact Radius,278-804-3504,USD,2893.02,411,"9,596"
2022-08-22,2022-08-22,SaaSquatch,440-735-6734,CAD,709.48,76,"4,531"
2022-08-23,2022-08-22,Impact Radius,278-804-3504,USD,3895.10,544,"10,824"
2022-08-23,2022-08-22,SaaSquatch,440-735-6734,CAD,653.71,77,"3,994"
2022-08-24,2022-08-22,Impact Radius,278-804-3504,USD,2993.58,465,"9,844"
2022-08-24,2022-08-22,SaaSquatch,440-735-6734,CAD,648.55,64,"2,922"
2022-08-25,2022-08-22,Impact Radius,278-804-3504,USD,1800.21,366,"6,336"
2022-08-25,2022-08-22,SaaSquatch,440-735-6734,CAD,537.71,57,"2,188"
2022-08-26,2022-08-22,Impact Radius,278-804-3504,USD,1266.52,251,"4,421"
2022-08-26,2022-08-22,SaaSquatch,440-735-6734,CAD,516.34,62,"2,446"
2022-08-27,2022-08-22,Impact Radius,278-804-3504,USD,824.13,164,"2,515"
2022-08-27,2022-08-22,SaaSquatch,440-735-6734,CAD,500.07,88,"2,243"
2022-08-28,2022-08-22,Impact Radius,278-804-3504,USD,660.64,141,"2,828"
2022-08-28,2022-08-22,SaaSquatch,440-735-6734,CAD,499.44,75,"1,800"
2022-08-29,2022-08-29,Impact Radius,278-804-3504,USD,1711.15,319,"5,169"
2022-08-29,2022-08-29,SaaSquatch,440-735-6734,CAD,452.77,65,"2,088"
2022-08-30,2022-08-29,Impact Radius,278-804-3504,USD,2424.55,422,"6,352"
2022-08-30,2022-08-29,SaaSquatch,440-735-6734,CAD,410.03,52,"1,995"
2022-08-31,2022-08-29,Impact Radius,278-804-3504,USD,2155.20,382,"6,380"
2022-08-31,2022-08-29,SaaSquatch,440-735-6734,CAD,523.81,77,"1,875"
2022-09-01,2022-08-29,Impact Radius,278-804-3504,USD,1963.21,397,"5,913"
2022-09-01,2022-08-29,SaaSquatch,440-735-6734,CAD,427.94,50,"3,858"
2022-09-02,2022-08-29,Impact Radius,278-804-3504,USD,1789.73,273,"4,662"
2022-09-02,2022-08-29,SaaSquatch,440-735-6734,CAD,595.79,65,"3,806"
2022-09-03,2022-08-29,Impact Radius,278-804-3504,USD,1235.53,206,"3,766"
2022-09-03,2022-08-29,SaaSquatch,440-735-6734,CAD,500.11,77,"3,502"
2022-09-04,2022-08-29,Impact Radius,278-804-3504,USD,1267.64,218,"3,946"
2022-09-04,2022-08-29,SaaSquatch,440-735-6734,CAD,458.62,69,"2,668"
2022-09-05,2022-09-05,Impact Radius,278-804-3504,USD,1493.97,263,"4,796"
2022-09-05,2022-09-05,SaaSquatch,440-735-6734,CAD,526.30,85,"3,415"
2022-09-06,2022-09-05,Impact Radius,278-804-3504,USD,2573.50,421,"6,479"
2022-09-06,2022-09-05,SaaSquatch,440-735-6734,CAD,588.61,87,"4,420"
2022-09-07,2022-09-05,Impact Radius,278-804-3504,USD,2410.69,435,"6,257"
2022-09-07,2022-09-05,SaaSquatch,440-735-6734,CAD,527.85,75,"6,491"
2022-09-08,2022-09-05,Impact Radius,278-804-3504,USD,2435.79,394,"7,228"
2022-09-08,2022-09-05,SaaSquatch,440-735-6734,CAD,582.44,66,"4,621"
2022-09-09,2022-09-05,Impact Radius,278-804-3504,USD,2053.93,341,"6,844"
2022-09-09,2022-09-05,SaaSquatch,440-735-6734,CAD,471.91,69,"2,930"
2022-09-10,2022-09-05,Impact Radius,278-804-3504,USD,1141.02,216,"4,273"
2022-09-10,2022-09-05,SaaSquatch,440-735-6734,CAD,464.48,68,"1,225"
2022-09-11,2022-09-05,Impact Radius,278-804-3504,USD,1442.44,211,"4,384"
2022-09-11,2022-09-05,SaaSquatch,440-735-6734,CAD,321.07,59,"1,238"
2022-09-12,2022-09-12,Impact Radius,278-804-3504,USD,2948.62,419,"7,973"
2022-09-12,2022-09-12,SaaSquatch,440-735-6734,CAD,906.37,140,"4,851"
2022-09-13,2022-09-12,Impact Radius,278-804-3504,USD,3022.42,473,"9,106"
2022-09-13,2022-09-12,impact.com APAC,247-083-5844,USD,0,0,0
2022-09-13,2022-09-12,SaaSquatch,440-735-6734,CAD,592.66,86,"3,433"
2022-09-14,2022-09-12,Impact Radius,278-804-3504,USD,2782.93,474,"9,150"
2022-09-14,2022-09-12,SaaSquatch,440-735-6734,CAD,565.84,79,"3,051"
2022-09-15,2022-09-12,Impact Radius,278-804-3504,USD,2946.78,475,"8,913"
2022-09-15,2022-09-12,SaaSquatch,440-735-6734,CAD,526.04,71,"3,660"
2022-09-16,2022-09-12,Impact Radius,278-804-3504,USD,2088.65,356,"6,041"
2022-09-16,2022-09-12,SaaSquatch,440-735-6734,CAD,524.42,63,"2,755"
2022-09-17,2022-09-12,Impact Radius,278-804-3504,USD,1124.98,221,"3,992"
2022-09-17,2022-09-12,SaaSquatch,440-735-6734,CAD,179.76,38,"1,242"
2022-09-18,2022-09-12,Impact Radius,278-804-3504,USD,1303.27,219,"4,371"
2022-09-18,2022-09-12,SaaSquatch,440-735-6734,CAD,278.32,51,"1,470"
2022-09-19,2022-09-19,Impact Radius,278-804-3504,USD,2482.35,432,"8,686"
2022-09-19,2022-09-19,impact.com APAC,247-083-5844,USD,0,0,0
2022-09-19,2022-09-19,SaaSquatch,440-735-6734,CAD,884.84,119,"3,894"
2022-09-20,2022-09-19,Impact Radius,278-804-3504,USD,3676.09,570,"12,486"
2022-09-20,2022-09-19,impact.com APAC,247-083-5844,USD,0.00,0,1
2022-09-20,2022-09-19,SaaSquatch,440-735-6734,CAD,712.59,114,"4,320"
2022-09-21,2022-09-19,Impact Radius,278-804-3504,USD,3523.02,541,"11,249"
2022-09-21,2022-09-19,impact.com APAC,247-083-5844,USD,0,0,0
2022-09-21,2022-09-19,SaaSquatch,440-735-6734,CAD,537.61,71,"3,259"
2022-09-22,2022-09-19,Impact Radius,278-804-3504,USD,3732.09,577,"11,318"
2022-09-22,2022-09-19,impact.com APAC,247-083-5844,USD,0.00,0,4
2022-09-22,2022-09-19,SaaSquatch,440-735-6734,CAD,716.62,87,"3,552"
2022-09-23,2022-09-19,Impact Radius,278-804-3504,USD,2978.39,471,"10,032"
2022-09-23,2022-09-19,impact.com APAC,247-083-5844,USD,0,0,0
